Adult_ID,race,sex,income
590576807,White,Female,0
380612374,White,Male,0
963259058,White,Female,0
940013178,White,Male,0
376703706,White,Male,0
641738117,White,Female,0
717754450,Other,Female,0
237085011,White,Male,0
259382980,White,Male,0
810310836,White,Female,0
888634737,White,Female,0
402808247,White,Male,0
681586486,White,Male,1
492753551,Black,Female,0
359801504,White,Male,0
806660712,White,Male,0
818845750,White,Female,0
289744076,White,Male,0
145920248,Amer-Indian-Eskimo,Male,0
552728342,White,Male,0
896578113,White,Male,0
984419192,White,Male,0
160344705,White,Male,1
441779513,White,Male,0
259621868,White,Male,0
639637908,White,Female,0
309914954,White,Female,1
565971492,White,Male,1
961626190,White,Male,1
642990222,Black,Female,0
225993956,White,Male,0
260079574,White,Male,0
770351948,Amer-Indian-Eskimo,Male,0
908652191,White,Female,0
150411399,White,Male,0
423396935,White,Female,0
816594957,White,Male,0
201645706,White,Male,0
310330391,White,Male,0
669935459,Amer-Indian-Eskimo,Male,0
144379105,White,Female,0
358207541,White,Male,0
559049659,White,Male,0
939440649,White,Male,0
480202417,White,Male,0
400936533,White,Male,0
777206937,White,Male,1
821990419,White,Male,0
292938016,White,Female,0
839828718,White,Female,0
810394350,White,Female,0
630664395,White,Male,0
231692092,White,Female,0
731382579,White,Male,0
170039893,White,Female,0
247868640,White,Male,0
881885175,White,Female,0
764644138,Asian-Pac-Islander,Female,0
668715903,White,Male,1
761442558,White,Female,0
884930861,White,Female,0
196962020,White,Male,1
368328348,Asian-Pac-Islander,Female,0
609347349,White,Male,1
412320943,White,Male,0
721232225,White,Male,0
418628903,White,Male,1
184728871,White,Female,0
465976952,White,Male,0
493168528,White,Male,0
724083319,White,Male,0
357960494,White,Female,0
695254432,White,Male,0
517599212,White,Female,0
464236561,White,Male,1
951808993,White,Male,1
283260977,White,Male,1
320465808,White,Male,1
522519030,White,Female,0
655587302,White,Male,0
850241511,White,Male,0
108172371,White,Female,0
705885800,Black,Male,0
562036337,White,Male,0
396692737,White,Male,1
233725562,White,Female,0
600327469,White,Male,0
327444901,White,Male,0
523895479,White,Male,0
648935086,White,Male,0
760197044,White,Male,0
152212523,White,Male,0
293321211,White,Female,0
340834933,White,Male,0
690004655,Black,Male,0
370218556,White,Male,0
852242484,White,Male,1
320458582,White,Male,0
461133213,White,Male,0
984344969,White,Female,0
881738025,White,Male,0
222687208,White,Male,1
569739160,White,Female,1
797011555,White,Female,0
153384043,White,Female,0
750961818,White,Male,0
261285121,White,Male,0
919288994,White,Male,0
304034194,White,Female,0
893530763,White,Female,1
388926882,White,Female,0
415817427,White,Male,0
583058337,White,Male,0
590820865,White,Male,0
577548146,White,Male,0
716532055,White,Male,0
994527637,White,Male,0
459982817,White,Male,1
690535373,White,Female,0
587555286,Black,Female,0
508580508,White,Male,1
221953591,White,Male,0
578762117,White,Female,1
999514588,White,Female,0
437006245,White,Male,0
797497418,White,Male,0
401789967,Black,Female,0
921623795,White,Male,1
520243678,White,Male,1
906614390,Black,Female,0
651407291,Asian-Pac-Islander,Male,0
974002430,White,Male,1
752430405,White,Male,1
800628821,White,Male,0
263394685,White,Female,0
607835878,White,Male,0
988935386,Black,Male,1
219840832,White,Male,1
357284549,Asian-Pac-Islander,Male,0
876325431,White,Male,1
332037467,Black,Male,0
792455342,White,Male,1
967285040,White,Male,1
502754660,Black,Female,0
770878797,White,Female,1
646084072,Asian-Pac-Islander,Female,0
487764681,Black,Male,0
727126425,White,Male,1
754647689,White,Female,1
661914498,Other,Male,0
196603079,White,Female,0
515034357,White,Male,0
101267447,Black,Female,0
169249732,White,Female,0
147584043,White,Male,0
478770620,Asian-Pac-Islander,Male,1
572043835,White,Male,0
677770595,White,Female,0
161637154,Asian-Pac-Islander,Female,0
750768488,White,Male,1
867613253,White,Male,0
348804802,White,Female,0
531215567,White,Male,1
495219751,White,Male,1
285006063,White,Female,0
958143556,White,Male,1
776299639,White,Male,1
201014987,White,Male,1
262722666,White,Female,0
179372627,White,Female,0
174824920,White,Female,0
351890870,White,Female,0
679086245,White,Male,1
761909943,White,Female,0
647334701,White,Female,0
531775432,Other,Female,0
345460106,White,Female,1
524418932,White,Male,0
185985839,White,Female,0
178791243,White,Male,1
425157086,White,Male,0
292864328,White,Male,1
750004863,White,Female,0
279179166,White,Female,0
624300919,White,Male,1
575342359,White,Female,0
375449690,White,Male,0
322504576,White,Male,1
449056239,White,Male,0
473102537,White,Female,0
735024222,White,Male,1
102056647,White,Male,0
318175680,White,Male,1
949140424,Black,Female,0
459914891,White,Female,0
276959160,White,Male,0
537014923,White,Male,1
678316585,White,Male,1
124352342,White,Male,0
629680694,White,Female,0
279081370,White,Male,0
673073822,White,Female,0
143350134,White,Male,0
328023168,White,Male,0
296335750,White,Male,1
615576911,White,Male,0
237586626,White,Female,0
488557802,White,Female,0
312918111,White,Male,0
570814712,White,Male,1
776967312,White,Male,1
862984652,White,Male,1
555938672,White,Female,0
952149009,White,Male,0
367133632,White,Female,0
247593736,White,Male,0
692187304,White,Male,0
572183580,Asian-Pac-Islander,Male,0
777914810,White,Female,0
728604443,Black,Female,0
682982162,White,Male,1
394989904,White,Male,0
304365893,White,Male,0
211599649,White,Female,0
172952341,White,Male,0
290763203,White,Female,0
201127488,White,Male,0
537722257,White,Female,0
303832972,White,Male,0
772043598,White,Male,1
652235229,White,Male,0
121323615,White,Male,0
971585435,White,Male,0
628692156,White,Male,0
284051268,White,Female,0
916765900,White,Male,0
913921549,White,Male,1
929996889,Amer-Indian-Eskimo,Male,0
206572271,Black,Female,0
832286712,White,Male,1
420755208,White,Female,0
662288150,White,Male,0
381670064,White,Female,0
479856345,White,Female,0
660287386,White,Female,0
445048519,White,Male,0
983282781,White,Female,0
653880177,White,Male,1
158831346,White,Male,1
205629202,Asian-Pac-Islander,Male,0
706246863,White,Male,1
845505062,White,Male,1
708733880,White,Female,0
162432033,Black,Female,0
629752978,White,Female,1
341966019,White,Male,1
914474142,Black,Female,0
855525088,White,Male,0
309107808,Other,Female,0
730875225,White,Male,0
883005605,White,Male,0
533328952,White,Male,0
289044028,White,Male,0
116382016,White,Male,1
364314100,White,Male,0
274392705,White,Male,0
491962280,White,Male,0
425891270,White,Female,0
845928346,White,Female,0
144213093,White,Male,0
621795533,White,Male,0
713786165,White,Male,1
277378585,White,Male,1
973658896,White,Male,0
119144276,White,Male,1
300133664,White,Female,0
995923707,Asian-Pac-Islander,Female,1
784148607,White,Male,1
629084840,Asian-Pac-Islander,Male,1
240326793,White,Male,0
674786693,White,Male,1
405690279,White,Male,0
319934215,White,Male,0
702814172,White,Female,0
888788568,Asian-Pac-Islander,Male,0
293630744,White,Male,1
554745804,White,Male,1
492941388,Asian-Pac-Islander,Male,0
721204041,White,Male,0
661120695,White,Female,0
166684840,White,Male,1
320250978,White,Male,0
687392689,Black,Male,0
386881077,White,Female,0
289613588,White,Female,0
758950048,Asian-Pac-Islander,Male,0
572384119,Asian-Pac-Islander,Female,0
391558576,White,Female,0
685516159,White,Male,0
397913537,White,Female,0
535755112,White,Female,0
359874800,White,Male,0
971142084,White,Male,0
920094157,White,Female,0
679015269,White,Female,0
442628073,White,Female,0
189715598,White,Male,0
673878763,White,Female,0
417606427,White,Female,0
228794242,White,Female,0
593324663,White,Male,0
250559463,White,Male,1
853399558,White,Female,0
890396085,White,Female,0
312425540,White,Male,0
225486849,White,Male,0
480790793,White,Male,0
241221341,White,Male,1
804206778,White,Female,1
383928810,White,Female,0
423727531,White,Female,0
747678143,White,Male,1
792496067,Amer-Indian-Eskimo,Male,0
868503339,White,Male,0
407948313,White,Male,1
373905296,White,Male,0
503059944,White,Female,0
386011405,White,Female,1
491862407,White,Male,0
683089375,White,Male,1
799950761,White,Female,0
336247307,White,Male,0
647512382,White,Male,0
654810271,White,Female,1
336330635,White,Male,0
793533286,White,Male,0
970999828,White,Male,0
427823818,White,Male,1
664074234,Amer-Indian-Eskimo,Female,0
944042066,White,Female,0
543248209,White,Female,0
552142010,White,Female,0
136576370,White,Male,0
278543512,Asian-Pac-Islander,Male,0
939181305,Black,Male,0
250332459,White,Male,0
467728315,White,Female,0
909659455,White,Male,0
278911318,White,Male,0
100091889,White,Female,0
551588372,White,Female,0
298469005,Other,Male,0
356496571,White,Male,0
562213625,White,Female,0
708797821,White,Male,1
352182243,White,Female,0
377018170,White,Female,0
962867759,White,Male,0
116925791,White,Female,0
997881738,Black,Female,0
147502669,White,Female,0
681248012,White,Female,0
742378604,White,Male,0
546787151,White,Female,0
335052802,White,Male,0
703605475,White,Male,1
164350386,White,Female,0
445458261,White,Male,0
101107360,White,Female,0
413684990,White,Male,1
696559178,White,Male,1
122197284,White,Female,0
931633959,White,Female,0
882916457,White,Female,0
947261415,White,Male,0
473812441,White,Male,0
249352099,White,Male,0
528510327,White,Male,0
939381931,White,Female,0
190085817,White,Male,1
787626037,White,Female,0
606667113,White,Male,0
440230627,White,Male,1
688155525,White,Female,0
260593974,White,Male,0
143420829,White,Male,0
906673643,Amer-Indian-Eskimo,Female,0
748784370,White,Male,0
676892504,White,Male,0
501709811,White,Male,1
312793663,White,Female,0
711521364,White,Male,0
454745563,White,Female,1
119514492,White,Female,0
999571460,White,Female,0
540711969,White,Male,0
982850118,White,Female,0
822183286,White,Male,0
822631376,White,Male,0
738985996,White,Male,0
745289546,White,Male,0
589520013,White,Male,0
679748634,Black,Female,0
711244591,White,Male,1
209283893,White,Male,0
172605248,White,Female,1
395976310,White,Male,0
200830191,White,Male,0
192934738,Black,Female,0
207644872,White,Male,0
520596956,White,Male,0
182303011,Black,Male,0
814526489,White,Male,0
685371842,White,Male,0
426823207,White,Male,0
407268897,White,Male,1
252211854,Asian-Pac-Islander,Female,0
890809584,White,Male,0
562494572,Black,Male,0
232220825,Asian-Pac-Islander,Female,0
952807494,White,Male,0
397483177,White,Male,0
276391632,White,Male,0
880650940,White,Male,0
989899413,White,Male,0
556875780,White,Female,0
952429089,White,Female,0
678380126,Black,Male,0
254460131,White,Male,0
331773094,White,Male,0
343462882,White,Female,0
473407073,White,Male,1
731663466,White,Female,0
154628714,White,Male,0
245164017,White,Female,0
560079744,Black,Female,0
773009634,White,Male,1
438990747,White,Male,0
495078851,Black,Male,0
601317865,White,Male,0
369168630,White,Male,0
631966012,White,Male,0
895975386,Black,Female,1
293928988,White,Male,0
461881689,White,Female,0
172917413,White,Male,0
838509377,White,Male,0
312594497,White,Male,1
439502002,White,Female,0
499550468,Asian-Pac-Islander,Male,0
325821182,White,Female,0
993932623,White,Female,1
841525703,Amer-Indian-Eskimo,Male,0
299998398,White,Male,1
176925922,Other,Male,0
457502904,White,Female,0
488786928,Black,Female,0
997622772,White,Male,1
716897365,White,Female,0
325072557,White,Female,0
941844207,White,Male,0
839954427,Black,Female,0
140282084,White,Male,0
736850813,White,Male,1
130244219,White,Male,0
549296873,White,Male,0
543354715,White,Female,0
110010860,White,Male,0
889005730,White,Male,1
479025221,White,Male,0
610848990,Black,Male,0
135844069,White,Female,0
566193673,White,Female,0
239732410,White,Male,0
774963220,White,Male,1
498726546,White,Male,0
608325513,White,Male,0
789842048,White,Female,0
821195971,Black,Female,0
846436066,Amer-Indian-Eskimo,Male,0
954364889,Black,Female,0
606894131,White,Female,0
102839031,White,Male,0
886861354,Black,Female,0
388536342,White,Female,0
413690504,White,Female,0
934082864,White,Female,0
763711790,White,Female,0
169023952,White,Male,0
965969552,White,Male,0
561915448,White,Female,0
391360192,Black,Female,0
615688509,White,Female,0
802078022,White,Male,0
751708947,Black,Male,0
724053705,White,Female,0
437902452,White,Male,1
454888732,White,Male,0
224000788,White,Male,1
785151966,White,Male,1
347058585,White,Female,0
125771612,Black,Male,1
696954355,White,Male,0
464873841,White,Female,1
584541286,White,Male,0
298507100,White,Male,0
259810773,White,Male,0
170166973,White,Male,0
204079673,White,Male,0
539177938,White,Male,0
881359130,White,Male,0
826180280,White,Female,0
397001454,Black,Female,0
956543561,White,Male,1
883995349,White,Male,0
999117129,White,Female,0
249027139,White,Female,0
562252803,White,Female,0
284497385,White,Female,0
209455953,White,Male,1
541200366,White,Male,0
979707257,White,Male,1
979742681,Asian-Pac-Islander,Female,0
546983187,Black,Female,0
835854790,White,Male,0
758147407,White,Female,0
302638265,White,Female,0
999714904,White,Male,0
145143997,Amer-Indian-Eskimo,Male,0
515493680,White,Female,1
427202753,White,Male,1
580951714,White,Male,1
279652116,White,Male,0
322509093,White,Female,0
460489931,White,Female,0
666138712,White,Male,0
446090385,White,Female,0
438712112,White,Male,0
753594360,White,Female,0
852103110,White,Female,0
210707561,White,Male,1
615732695,White,Male,1
670205875,White,Female,0
539568833,White,Male,1
489443637,White,Female,0
828836617,White,Male,0
488364802,White,Female,0
974152988,White,Male,1
410497922,White,Male,0
857348963,White,Male,0
994965027,White,Female,0
845288584,White,Male,0
538171820,White,Male,0
814698301,Black,Female,0
273309144,Other,Male,0
559648424,White,Male,0
848775184,White,Male,0
847399720,White,Male,0
349366427,White,Male,0
679027500,White,Male,1
317522086,White,Male,0
673467846,White,Male,0
313206423,Black,Female,0
949673482,White,Male,1
461346856,White,Female,0
980875617,White,Female,0
523897203,White,Male,0
965104382,White,Male,0
401728354,White,Male,0
199109071,White,Female,0
947100495,White,Female,0
238420528,Asian-Pac-Islander,Male,0
297004010,White,Male,1
502038185,White,Female,0
104804869,White,Male,1
818218877,White,Female,1
864724992,Black,Male,0
582801660,White,Male,0
438174837,White,Male,0
373358052,White,Male,0
594203390,White,Female,0
155128905,White,Male,0
565369344,White,Male,1
356268018,White,Male,0
839694890,White,Male,1
703415258,White,Female,0
393005470,Asian-Pac-Islander,Male,0
781044985,White,Female,0
891806410,White,Male,0
203669191,White,Female,0
875826161,White,Female,1
982444166,White,Male,0
401032411,Black,Female,0
857389710,Asian-Pac-Islander,Female,0
294965311,Black,Female,1
448355684,White,Male,1
302700625,Black,Male,1
569350551,White,Male,1
420204041,White,Male,0
937039663,White,Male,0
590747952,Asian-Pac-Islander,Male,0
653790033,White,Female,0
392533182,White,Male,1
485817283,White,Female,1
204551299,White,Male,1
369717174,White,Male,1
266963999,White,Female,0
980299392,White,Female,0
535219168,White,Female,0
738488418,White,Female,0
406052183,White,Male,0
340059537,White,Male,0
855816454,White,Male,1
898946948,White,Female,1
376976169,Black,Female,0
189552984,White,Male,0
993587828,White,Male,1
877751753,White,Male,1
894847440,White,Male,1
504090107,White,Male,1
217478896,White,Female,0
750225927,White,Male,0
625241211,White,Male,0
503935005,White,Female,0
533497184,White,Male,0
834958726,White,Female,0
495247449,White,Female,0
632893613,White,Female,1
876602502,White,Male,0
977364915,White,Male,0
776747202,White,Male,0
832850921,White,Male,1
956835100,White,Male,0
163957468,White,Male,0
383217223,White,Male,0
595160401,White,Male,0
751044470,White,Male,1
564455111,Black,Female,0
491636157,White,Male,0
260037406,White,Male,0
517721698,White,Male,0
867185664,White,Female,0
188238006,White,Male,0
193938621,White,Male,0
580155084,White,Male,1
571603600,White,Female,0
456615458,White,Female,0
542747127,White,Female,0
727568978,White,Male,0
126558953,White,Female,0
600578347,White,Female,0
321044215,White,Female,0
310183699,White,Male,0
498912227,White,Male,0
681613448,White,Male,0
193713432,White,Male,0
105180552,White,Female,0
207724459,White,Female,0
671796309,White,Male,0
785497229,White,Male,1
924801413,White,Female,0
972178246,White,Female,0
582102184,White,Male,0
458515199,White,Male,1
514973483,White,Male,0
998546201,White,Female,1
114048555,White,Female,1
225031913,White,Female,0
879985904,White,Female,1
258097906,White,Male,0
284399650,Black,Male,0
278644137,White,Female,0
144110442,White,Male,0
990336500,White,Female,0
251800322,White,Female,0
786831394,White,Female,0
788505877,White,Female,0
415916018,White,Female,0
391406484,White,Male,0
178294102,White,Male,0
543536487,White,Male,0
283195173,White,Male,0
807743651,White,Male,0
815552370,White,Male,1
456214489,Black,Male,0
118487153,White,Male,1
525522488,White,Male,1
693764121,White,Male,1
292343854,White,Male,0
235956753,White,Male,0
919494283,White,Male,0
724366958,White,Male,0
537623847,Amer-Indian-Eskimo,Male,0
990541927,White,Male,1
894423336,White,Male,1
953139220,White,Male,0
645290746,White,Male,0
379591378,White,Male,0
734483854,White,Male,0
783590711,White,Male,1
841134933,White,Male,1
153463800,White,Male,0
911356057,White,Male,0
981454345,White,Male,1
287552705,Black,Male,0
198268869,White,Male,0
490140696,Black,Female,0
729587405,White,Male,0
985679965,White,Male,1
744563081,White,Male,0
508002589,White,Female,0
973531193,White,Female,0
687925738,White,Male,0
939614228,White,Male,1
402286072,White,Female,0
589415415,White,Female,1
525740222,White,Male,0
595008796,White,Male,0
723951611,White,Female,0
974944417,White,Female,1
830450527,White,Male,0
777780433,White,Female,0
280715693,White,Male,0
731331198,White,Male,1
391857485,Black,Male,0
112112240,White,Male,1
668116535,White,Female,0
875561478,White,Male,0
579399194,White,Male,1
122023016,White,Male,1
710371341,White,Female,0
782069858,White,Male,0
916436892,White,Male,1
922134847,Amer-Indian-Eskimo,Male,0
313760388,White,Female,0
930345119,White,Male,1
697429406,White,Male,1
923581674,White,Female,0
659018252,White,Male,0
327925763,White,Male,0
687334431,Asian-Pac-Islander,Male,0
201040747,White,Male,0
836501207,White,Female,0
461322423,Other,Female,1
480048508,White,Female,0
394879823,Black,Female,0
384530558,White,Male,1
899784256,White,Male,0
668979521,White,Male,1
816124664,White,Male,0
320332811,Asian-Pac-Islander,Female,1
735090364,White,Female,1
471653707,White,Male,0
693764149,White,Male,1
363751514,White,Male,0
364284671,White,Male,1
666339311,Black,Male,1
366549896,White,Male,0
658092456,Asian-Pac-Islander,Male,0
741925267,White,Male,0
708263726,Asian-Pac-Islander,Male,0
195581890,Black,Female,0
100290660,White,Male,0
546839591,White,Male,0
561198076,Amer-Indian-Eskimo,Female,0
737714970,White,Male,0
598778325,White,Female,0
729765529,White,Male,0
261458940,White,Male,0
727704267,White,Male,0
215293419,White,Male,0
506214809,Black,Female,0
667091786,White,Male,0
208382777,White,Male,0
399440956,White,Male,1
941811106,Asian-Pac-Islander,Female,0
332336238,Black,Female,0
379315900,White,Female,0
839884274,White,Male,0
661830520,White,Male,0
698908659,White,Male,1
683431009,White,Female,0
885113208,White,Female,0
890344966,White,Female,0
791309791,White,Male,0
606544469,Other,Male,0
676765523,White,Male,0
332580783,Asian-Pac-Islander,Male,0
777526947,Black,Female,0
960757231,White,Male,0
531517438,Black,Male,0
929881143,Asian-Pac-Islander,Male,0
119622652,White,Male,1
307827902,White,Female,0
357191365,White,Male,0
692063014,White,Male,0
289335349,White,Male,0
321152701,White,Male,0
151724115,White,Male,1
672139143,White,Male,1
322101269,White,Male,0
182526858,White,Female,0
374100008,White,Male,0
852570914,White,Female,0
407341325,White,Male,1
456906432,White,Female,0
668288223,White,Female,1
663932020,White,Male,0
351153076,Black,Male,1
928033362,White,Female,0
961303382,Asian-Pac-Islander,Male,0
257693152,Black,Female,0
815135910,White,Male,1
175901822,Amer-Indian-Eskimo,Female,0
315394149,White,Male,0
343163985,White,Male,0
176461533,White,Male,1
615737744,White,Male,1
913937643,White,Male,1
929361674,White,Female,0
908248188,White,Male,0
408883240,Amer-Indian-Eskimo,Female,0
329554601,Black,Female,0
782725317,White,Male,1
350262757,Black,Female,0
596423990,White,Male,1
870333081,White,Female,1
223739604,White,Male,0
916455459,Black,Female,0
895571315,Amer-Indian-Eskimo,Female,0
766637349,White,Female,0
554379537,White,Female,0
936096925,White,Male,0
842348038,White,Male,0
609893523,White,Male,1
900532211,White,Male,0
248288989,White,Male,0
666755856,White,Female,0
123322715,White,Female,0
269788249,White,Male,0
877332418,White,Female,0
207570149,White,Male,0
299777208,White,Male,0
646835940,White,Male,0
408872974,White,Female,1
876461027,Black,Female,0
256486042,White,Female,0
625018226,White,Female,0
921315511,White,Male,0
904054480,White,Female,0
520104080,White,Female,0
896372043,White,Female,0
342556295,White,Male,0
280828215,White,Male,0
695374256,White,Male,0
455747305,White,Female,0
310372031,White,Male,1
696966364,White,Male,0
593708709,White,Female,0
591952149,White,Female,0
319757077,Asian-Pac-Islander,Female,0
767983872,Asian-Pac-Islander,Male,0
977377878,Black,Female,0
101251049,White,Male,0
690844991,White,Male,1
287279612,White,Male,0
980577954,White,Male,1
585017825,White,Female,0
870152935,White,Male,0
349760208,White,Male,0
710395694,White,Male,0
279744025,White,Female,0
515632000,White,Female,1
878615842,White,Female,0
916402679,White,Male,0
464641489,White,Male,0
720504672,White,Male,1
333630505,White,Female,0
572387249,White,Male,0
387060471,White,Female,0
819744195,White,Male,1
321185035,White,Male,0
673717489,White,Female,0
588590459,White,Female,0
957920896,White,Male,1
723880866,White,Male,1
486318971,White,Male,0
817865804,White,Female,0
653732336,Black,Female,0
924863907,White,Male,0
595252226,White,Male,0
462111065,White,Female,0
859247244,White,Male,1
851739470,White,Male,1
986356175,White,Male,0
235665095,White,Male,0
232206268,White,Male,0
413606982,White,Male,0
298394210,Black,Female,0
247998812,White,Male,1
869393697,White,Male,0
938048441,White,Male,0
812153192,White,Male,0
445963445,White,Male,0
392719213,White,Male,1
305555341,White,Male,0
741105827,Black,Male,0
214196272,White,Male,0
944608019,White,Male,0
719461777,White,Male,1
116540853,Black,Male,0
787617445,White,Female,0
757242600,White,Male,0
909712244,White,Male,0
158768972,White,Male,0
336162116,Black,Male,0
518875951,White,Male,0
331824085,White,Male,0
399119603,White,Male,0
330351409,White,Male,0
749102809,White,Male,0
282509258,White,Female,0
381267045,White,Female,0
550006021,White,Male,0
376344821,White,Male,0
923464278,White,Male,0
718777336,White,Male,0
651630213,White,Female,0
396216379,White,Male,0
901604842,White,Male,0
707751515,White,Male,0
612773597,White,Female,0
631350546,Black,Male,0
472505577,White,Female,0
205923087,White,Male,0
326838623,Black,Male,0
448174781,White,Female,0
178185956,White,Male,0
611811507,White,Male,0
411350948,White,Female,0
362120622,Black,Male,1
426657165,Black,Male,0
624040539,Asian-Pac-Islander,Female,0
838160350,White,Female,0
914431531,Black,Male,1
631417749,White,Female,0
293194590,White,Male,0
667286258,White,Female,0
916176442,White,Male,1
642226664,Black,Male,0
500137837,White,Female,1
725252384,White,Male,1
778185619,White,Male,0
158410652,White,Female,0
270157666,White,Male,0
790365171,White,Male,0
195458898,White,Male,1
159585300,White,Male,0
296815764,White,Female,1
912705847,White,Female,0
812797182,Black,Male,0
791222414,White,Female,0
633230984,White,Male,0
473632634,White,Female,0
803548052,Black,Female,0
271393592,White,Male,1
282327368,White,Male,0
146315682,White,Male,0
557778698,White,Female,0
665135587,White,Female,0
369014701,White,Male,0
439151183,White,Male,1
307237332,White,Female,0
972441943,White,Female,0
811993297,Asian-Pac-Islander,Male,1
687273859,White,Male,1
215419194,White,Male,1
349513747,White,Male,0
503154906,White,Male,1
263697763,White,Male,0
856793158,White,Female,0
617046905,White,Male,0
299283278,White,Male,1
460222882,White,Female,0
918503488,White,Male,0
332178917,White,Female,0
978180758,White,Male,0
644464565,White,Male,0
152467430,White,Female,0
830450164,Amer-Indian-Eskimo,Male,1
522745227,White,Male,0
870886497,White,Female,0
572996571,Asian-Pac-Islander,Male,1
742760571,Amer-Indian-Eskimo,Female,0
198363077,White,Male,1
469388577,White,Male,0
889123677,White,Male,0
365722488,Black,Female,0
727980710,White,Female,0
629271018,Asian-Pac-Islander,Male,0
960428801,White,Male,0
863458785,White,Male,0
826533327,Black,Male,1
690915384,White,Male,0
754037392,Asian-Pac-Islander,Male,0
965791886,White,Male,0
516634250,White,Male,0
700232536,White,Male,0
198642433,Amer-Indian-Eskimo,Male,0
647884545,Black,Female,1
611235741,White,Male,0
915870359,Black,Female,0
405376134,White,Female,1
511556874,White,Female,0
822245386,White,Male,1
347926277,White,Male,0
330024657,White,Male,0
675488348,White,Male,1
188904483,White,Female,0
549539496,White,Male,0
901608284,White,Female,0
680352555,White,Male,1
197321084,White,Male,0
924077564,White,Female,0
232423187,White,Male,0
755090651,White,Male,0
782927833,White,Male,1
983862564,White,Female,0
560940835,White,Female,0
284778181,White,Female,0
267894077,Black,Female,0
472006255,Black,Female,0
936463771,White,Male,0
299920627,White,Male,0
373240668,White,Male,0
475024570,White,Male,0
462752871,Black,Male,0
512738714,White,Female,0
770125541,White,Male,1
590148206,White,Male,0
625868285,White,Male,1
233189911,White,Male,0
252410375,Black,Male,1
932757898,White,Male,1
438354947,White,Male,0
202881556,White,Male,0
623446349,White,Male,1
193984437,White,Male,0
283768884,White,Male,0
528545461,White,Male,0
316669357,White,Female,0
245960250,White,Female,0
102163502,White,Male,0
635205717,White,Male,1
777732293,White,Male,1
839080858,Black,Male,0
221273462,White,Female,1
342047870,Black,Female,0
220498855,White,Female,1
895559903,White,Female,1
608917716,White,Male,0
621662242,White,Male,0
336570608,White,Male,1
271872016,White,Male,0
847571221,Black,Male,0
954672070,White,Male,0
959022338,White,Male,1
329732299,White,Male,0
652582415,White,Male,0
261190395,White,Male,0
753180322,White,Male,0
437426162,White,Male,1
222089750,White,Female,0
513232622,White,Male,0
591400436,White,Female,0
863503599,White,Female,0
513090753,White,Female,0
331139528,White,Female,0
285120314,White,Male,1
868891207,White,Male,0
354236862,White,Female,0
501088169,Black,Male,0
777705495,White,Male,0
641393209,White,Male,0
124614243,White,Male,0
663819422,White,Female,0
278078325,Black,Female,0
787701709,White,Male,0
339310135,Amer-Indian-Eskimo,Male,0
353503416,Other,Male,0
451381430,Black,Female,0
154714968,Black,Male,1
713400170,White,Female,0
734655973,White,Female,0
289121658,White,Male,0
738771619,White,Male,0
247142064,White,Male,0
437207259,White,Female,0
382885751,White,Female,1
852739222,White,Male,1
199357809,White,Male,0
606745279,White,Male,0
219075935,White,Male,0
563419820,White,Male,1
716581732,White,Female,0
548267729,White,Female,1
621090609,Black,Female,0
137456497,White,Male,0
669294032,White,Male,1
963832037,White,Male,0
343768568,White,Male,1
327912637,White,Male,0
945190072,White,Male,0
545581129,Black,Male,0
946163599,White,Female,0
431469938,White,Male,1
174722870,White,Male,0
713218709,White,Female,0
628856931,White,Female,0
490534282,Black,Female,0
242098830,White,Male,0
773601152,White,Female,0
359960422,Black,Male,0
532239349,White,Female,0
343662779,White,Male,0
558820639,White,Male,0
163133291,White,Female,0
575783525,White,Female,0
959568859,White,Female,0
369706384,Black,Female,0
349716428,White,Female,0
742384050,White,Male,0
334486283,White,Male,0
439743704,White,Female,0
851477965,White,Male,0
154873116,White,Female,0
785357105,White,Male,1
181634979,Black,Female,0
495088864,White,Female,0
489816705,White,Male,0
505399047,White,Male,1
885681175,White,Female,0
699078867,White,Male,1
998514681,White,Male,0
870279602,White,Male,1
379561776,White,Female,1
150204470,White,Female,0
485408049,White,Male,1
903894072,White,Male,0
171159882,White,Male,1
785754027,White,Male,1
687363569,White,Male,0
579152961,White,Male,0
201334020,White,Male,1
667364236,White,Female,0
757243366,White,Male,0
812321482,White,Male,0
876616348,White,Male,0
871868232,Black,Male,0
636729398,White,Male,0
885297991,White,Male,0
138673489,White,Female,0
638047570,White,Female,0
344434925,White,Female,0
232260920,White,Male,0
616876094,White,Female,0
550081704,White,Male,0
571497687,White,Male,0
850104639,White,Male,1
132247315,White,Male,1
180792778,White,Male,0
443785298,White,Male,0
985317213,White,Male,1
253507944,White,Male,0
829990327,White,Male,1
455104503,Asian-Pac-Islander,Male,0
565625319,White,Male,0
538356464,White,Male,0
725138806,White,Male,0
324038561,White,Male,0
190999742,White,Male,1
555997313,White,Male,0
632802716,Black,Female,0
602470780,Other,Female,0
855928838,White,Female,0
953048763,White,Male,0
593647725,White,Male,0
666891067,White,Male,1
609847873,White,Male,0
600505238,White,Female,0
870953976,White,Male,0
200686842,White,Female,0
230784737,White,Male,0
250081857,White,Female,1
195590598,White,Female,1
182038665,Black,Male,0
865033547,White,Female,0
988595789,White,Female,0
752186185,White,Male,0
440893793,White,Male,1
241538634,Black,Female,0
286392109,White,Male,0
